year,country,crop,quantity
2013,Lithuania,Oilseeds,1880
2013,Czech Republic,Grapes,1924
2013,Netherlands,Oats and spring cereal mixtures (mixed grain other than maslin),1931
2013,Greece,Potatoes (including seed potatoes),1948
2013,Greece,Root crops,1951
2013,Turkey,Leafy and stalked vegetables (excluding brassicas),1956
2013,Romania,Vegetables cultivated for fruit (including melons),1963
2013,Romania,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),1966
2013,Malta,Barley,2000
2013,United Kingdom,Leafy and stalked vegetables (excluding brassicas),2101
2013,Romania,Root crops,2134
2013,Bulgaria,Common wheat and spelt,2138
2013,Latvia,"Root, tuber and bulb vegetables",2144
2013,Czech Republic,Industrial crops,2164
2013,Hungary,Vegetables cultivated for fruit (including melons),2188
2013,Hungary,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),2197
2013,Spain,"Aromatic, medicinal and culinary plants",2210
2013,Greece,Fresh pulses,2213
2013,Poland,Grain maize and corn-cob-mix,2213
2013,Estonia,Potatoes (including seed potatoes),2254
2013,Spain,Fresh pulses,2269
2013,Estonia,Root crops,2284
2013,Spain,Pears,2313
2013,Serbia,Berries (excluding strawberries),2315
2013,Bulgaria,Wheat and spelt,2366
2013,Spain,Potatoes (including seed potatoes),2410
2013,Luxembourg,Cereals for the production of grain (including seed),2429
2013,Luxembourg,Cereals (excluding rice) for the production of grain (including seed),2429
2013,United Kingdom,Brassicas,2444
2013,Finland,"Root, tuber and bulb vegetables",2454
2013,Bulgaria,Industrial crops,2504
2013,Hungary,Oats and spring cereal mixtures (mixed grain other than maslin),2511
2013,Spain,Strawberries,2561
2013,Czech Republic,Grain maize and corn-cob-mix,2583
2013,Hungary,Fresh pulses,2596
2013,Romania,Grapes,2722
2013,Estonia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),2763
2013,Romania,Other cereals (including triticale and sorghum),2780
2013,Malta,Potatoes (including seed potatoes),2800
2013,Poland,Industrial crops,2816
2013,Finland,Fresh vegetables (including melons),2839
2013,Netherlands,Grain maize and corn-cob-mix,2889
2013,Lithuania,Potatoes (including seed potatoes),2922
2013,Slovenia,Cereals for the production of grain (including seed),2943
2013,Slovenia,Cereals (excluding rice) for the production of grain (including seed),2943
2013,Czech Republic,Potatoes (including seed potatoes),2977
2013,Latvia,Fresh vegetables (including melons),3006
2013,Spain,Root crops,3023
2013,United Kingdom,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),3048
2013,Finland,Fresh vegetables (including melons) and strawberries,3060
2013,Czech Republic,Root crops,3078
2013,Latvia,Fresh vegetables (including melons) and strawberries,3079
2013,Germany (until 1990 former territory of the FRG),Berries (excluding strawberries),3082
2013,Lithuania,Industrial crops,3090
2013,Czech Republic,Apples,3093
2013,Lithuania,Root crops,3156
2013,Croatia,Grain maize and corn-cob-mix,3213
2013,Hungary,Grapes,3243
2013,Hungary,Rape and turnip rape seeds,3248
2013,Slovakia,Sunflower seed,3279
2013,Netherlands,Barley,3297
2013,Slovakia,Other cereals (including triticale and sorghum),3345
2013,Spain,Nectarines,3353
2013,Greece,Oats and spring cereal mixtures (mixed grain other than maslin),3390
2013,Hungary,Barley,3396
2013,Croatia,Industrial crops,3413
2013,Bulgaria,Grapes,3428
2013,Latvia,Other cereals (including triticale and sorghum),3469
2013,Slovakia,Barley,3540
2013,Bulgaria,Cereals for the production of grain (including seed),3548
2013,Bulgaria,Cereals (excluding rice) for the production of grain (including seed),3548
2013,Estonia,Rye and winter cereal mixtures (maslin),3648
2013,Spain,Grain maize and corn-cob-mix,3676
2013,Czech Republic,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),3686
2013,Poland,Barley,3746
2013,Latvia,Rye and winter cereal mixtures (maslin),3794
2013,Turkey,Oilseeds,3796
2013,Estonia,Barley,3822
2013,Serbia,Plants harvested green from arable land,3867
2013,Greece,Fruits from temperate climate zones,3870
2013,Poland,"Root, tuber and bulb vegetables",3872
2013,Spain,Other fresh vegetables n.e.c.,3899
2013,United Kingdom,Sugar beet (excluding seed),3940
2013,Turkey,"Aromatic, medicinal and culinary plants",3940
2013,Turkey,Strawberries,4105
2013,Slovakia,Oilseeds,4130
2013,Romania,Apples,4182
2013,Finland,Rye and winter cereal mixtures (maslin),4240
2013,Poland,Strawberries,4298
2013,Slovakia,Apples,4364
2013,Slovakia,Fruits from temperate climate zones,4386
2013,Latvia,Barley,4414
2013,Slovakia,Oats and spring cereal mixtures (mixed grain other than maslin),4460
2013,Estonia,Wheat and spelt,4542
2013,Spain,Peaches,4665
2013,Poland,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),4672
2013,Sweden,Industrial crops,4800
2013,Sweden,Rape and turnip rape seeds,4800
2013,Spain,Apples,4903
2013,Slovakia,Industrial crops,4966
2013,Sweden,Rye and winter cereal mixtures (maslin),5100
2013,Bulgaria,Vegetables cultivated for fruit (including melons),5121
2013,Poland,Leafy and stalked vegetables (excluding brassicas),5127
2013,Slovakia,Rye and winter cereal mixtures (maslin),5140
2013,Hungary,Other cereals (including triticale and sorghum),5284
2013,Spain,Plums,5355
2013,Turkey,Cherries,5412
2013,Bulgaria,Fresh vegetables (including melons),5428
2013,Czech Republic,Rye and winter cereal mixtures (maslin),5428
2013,Bulgaria,Fresh vegetables (including melons) and strawberries,5443
2013,Hungary,Other fresh vegetables n.e.c.,5630
2013,Turkey,Citrus fruits,5699
2013,Lithuania,Apples,5731
2013,Romania,Fruits from temperate climate zones,5749
2013,Greece,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),5869
2013,Latvia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),6032
2013,Poland,Fresh pulses,6084
2013,United Kingdom,Other cereals (including triticale and sorghum),6152
2013,Romania,Rice,6158
2013,Lithuania,Barley,6251
2013,Hungary,Apples,6293
2013,Slovenia,Plants harvested green from arable land,6301
2013,Lithuania,Fruits from temperate climate zones,6308
2013,Spain,Sunflower seed,6373
2013,Greece,Leafy and stalked vegetables (excluding brassicas),6509
2013,Greece,Brassicas,6629
2013,Poland,Vegetables cultivated for fruit (including melons),6635
2013,Germany (until 1990 former territory of the FRG),Other fresh vegetables n.e.c.,6652
2013,Czech Republic,Fruits from temperate climate zones,6680
2013,Germany (until 1990 former territory of the FRG),Strawberries,6721
2013,Lithuania,Plants harvested green from arable land,6726
2013,Greece,Barley,6774
2013,Greece,Fruits from subtropical and tropical climate zones,6882
2013,Finland,Root crops,6900
2013,Finland,Potatoes (including seed potatoes),6900
2013,Hungary,Sunflower seed,6903
2013,Czech Republic,Barley,7080
2013,Serbia,Apples,7339
2013,Croatia,Wheat and spelt,7426
2013,Spain,Oilseeds,7453
2013,Germany (until 1990 former territory of the FRG),Fresh pulses,7669
2013,Slovakia,Grain maize and corn-cob-mix,7858
2013,Hungary,Fruits from temperate climate zones,8374
2013,Greece,"Aromatic, medicinal and culinary plants",8658
2013,Serbia,Fruits from temperate climate zones,9478
2013,Spain,Rye and winter cereal mixtures (maslin),9703
2013,Greece,Industrial crops,9932
2013,Turkey,"Root, tuber and bulb vegetables",10067
2013,Greece,Other cereals (including triticale and sorghum),10208
2013,Netherlands,Common wheat and spelt,10354
2013,Spain,Apricots,10710
2013,Turkey,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),10907
2013,Spain,Fruits from subtropical and tropical climate zones,11329
2013,Spain,Other industrial crops including energy crops n.e.c.,11558
2013,Hungary,Fresh vegetables (including melons),11563
2013,Hungary,Fresh vegetables (including melons) and strawberries,11570
2013,Germany (until 1990 former territory of the FRG),Cultivated mushrooms,11661
2013,Latvia,Wheat and spelt,11666
2013,Latvia,Common wheat and spelt,11666
2013,Czech Republic,Other cereals (including triticale and sorghum),11815
2013,Hungary,Oilseeds,11951
2013,Hungary,Industrial crops,11953
2013,Poland,Wheat and spelt,12052
2013,Poland,Common wheat and spelt,12052
2013,Greece,Wheat and spelt,12096
2013,Poland,Apples,12167
2013,Finland,Barley,12380
2013,Czech Republic,Oats and spring cereal mixtures (mixed grain other than maslin),12535
2013,Finland,Wheat and spelt,12980
2013,Finland,Common wheat and spelt,12980
2013,Romania,Barley,13476
2013,Croatia,Cereals for the production of grain (including seed),13564
2013,Croatia,Cereals (excluding rice) for the production of grain (including seed),13564
2013,Sweden,Potatoes (including seed potatoes),14000
2013,Hungary,Grain maize and corn-cob-mix,14218
2013,Turkey,Nuts,14252
2013,Poland,Fruits from temperate climate zones,14594
2013,Serbia,Grain maize and corn-cob-mix,14854
2013,United Kingdom,Grain maize and corn-cob-mix,14880
2013,Poland,Potatoes (including seed potatoes),15320
2013,Serbia,Cereals for the production of grain (including seed),16441
2013,Serbia,Cereals (excluding rice) for the production of grain (including seed),16441
2013,Poland,Root crops,16758
2013,United Kingdom,Apples,17035
2013,Spain,Other cereals (including triticale and sorghum),17066
2013,Greece,"Root, tuber and bulb vegetables",17610
2013,United Kingdom,Fruits from temperate climate zones,17810
2013,Spain,Durum wheat,17874
2013,Latvia,Potatoes (including seed potatoes),18406
2013,Spain,Brassicas,18934
2013,Estonia,Oats and spring cereal mixtures (mixed grain other than maslin),19518
2013,Slovakia,Wheat and spelt,19528
2013,Slovakia,Common wheat and spelt,19528
2013,Latvia,Root crops,19935
2013,Lithuania,Wheat and spelt,20202
2013,Lithuania,Common wheat and spelt,20202
2013,Finland,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),20220
2013,Turkey,Vegetables cultivated for fruit (including melons),20305
2013,Turkey,Fibre crops,20603
2013,Spain,"Root, tuber and bulb vegetables",20721
2013,Greece,Olives,20758
2013,United Kingdom,"Root, tuber and bulb vegetables",20842
2013,Lithuania,Rye and winter cereal mixtures (maslin),21039
2013,Poland,Oats and spring cereal mixtures (mixed grain other than maslin),21094
2013,Spain,Leafy and stalked vegetables (excluding brassicas),21142
2013,Spain,Industrial crops,21288
2013,Greece,Vegetables cultivated for fruit (including melons),22111
2013,Spain,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),22150
2013,Czech Republic,Common wheat and spelt,22558
2013,Czech Republic,Wheat and spelt,22769
2013,Latvia,Oats and spring cereal mixtures (mixed grain other than maslin),22987
2013,Poland,Fresh vegetables (including melons),23888
2013,Lithuania,Other cereals (including triticale and sorghum),24304
2013,Turkey,Grapes,24355
2013,Spain,Common wheat and spelt,24863
2013,Sweden,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),25200
2013,United Kingdom,Fresh vegetables (including melons),25387
2013,Croatia,Plants harvested green from arable land,25471
2013,United Kingdom,Fresh vegetables (including melons) and strawberries,25596
2013,Poland,Berries (excluding strawberries),25803
2013,Turkey,Barley,27626
2013,Lithuania,Oats and spring cereal mixtures (mixed grain other than maslin),27771
2013,Poland,Fresh vegetables (including melons) and strawberries,28185
2013,Turkey,Industrial crops,28615
2013,Turkey,Grain maize and corn-cob-mix,28818
2013,Sweden,Other cereals (including triticale and sorghum),30500
2013,United Kingdom,Oats and spring cereal mixtures (mixed grain other than maslin),30652
2013,Turkey,Apricots,32599
2013,Estonia,Cereals for the production of grain (including seed),32720
2013,Estonia,Cereals (excluding rice) for the production of grain (including seed),32720
2013,Greece,Grain maize and corn-cob-mix,32892
2013,Turkey,Fresh vegetables (including melons),33654
2013,Greece,Citrus fruits,33965
2013,Lithuania,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),34885
2013,Hungary,Plants harvested green from arable land,35557
2013,Poland,Other cereals (including triticale and sorghum),35586
2013,Germany (until 1990 former territory of the FRG),Vegetables cultivated for fruit (including melons),35726
2013,Germany (until 1990 former territory of the FRG),Leafy and stalked vegetables (excluding brassicas),36828
2013,Turkey,Apples,37293
2013,Turkey,Fresh vegetables (including melons) and strawberries,37759
2013,Hungary,Common wheat and spelt,38603
2013,Hungary,Wheat and spelt,39555
2013,Turkey,Olives,39662
2013,United Kingdom,Potatoes (including seed potatoes),40925
2013,Spain,Nuts,41772
2013,Spain,Oats and spring cereal mixtures (mixed grain other than maslin),42061
2013,United Kingdom,Wheat and spelt,42559
2013,United Kingdom,Common wheat and spelt,42559
2013,Turkey,Fruits from subtropical and tropical climate zones,42584
2013,Spain,Wheat and spelt,42737
2013,Poland,Rye and winter cereal mixtures (maslin),42809
2013,Germany (until 1990 former territory of the FRG),Brassicas,43640
2013,Slovakia,Cereals for the production of grain (including seed),43871
2013,Slovakia,Cereals (excluding rice) for the production of grain (including seed),43871
2013,United Kingdom,Root crops,44865
2013,Spain,Fruits from temperate climate zones,45087
2013,Finland,Oats and spring cereal mixtures (mixed grain other than maslin),46100
2013,Latvia,Cereals for the production of grain (including seed),46331
2013,Latvia,Cereals (excluding rice) for the production of grain (including seed),46331
2013,Romania,Oilseeds,46542
2013,Romania,Industrial crops,47126
2013,United Kingdom,Barley,50532
2013,Netherlands,Potatoes (including seed potatoes),51622
2013,Sweden,Barley,53900
2013,Greece,Fresh vegetables (including melons),55099
2013,Greece,Fresh vegetables (including melons) and strawberries,55412
2013,Romania,Grain maize and corn-cob-mix,55476
2013,Greece,Plants harvested green from arable land,58163
2013,Czech Republic,Cereals for the production of grain (including seed),62210
2013,Czech Republic,Cereals (excluding rice) for the production of grain (including seed),62210
2013,Spain,Barley,64770
2013,Greece,Cereals (excluding rice) for the production of grain (including seed),65602
2013,Czech Republic,Plants harvested green from arable land,65974
2013,Greece,Cereals for the production of grain (including seed),66130
2013,Hungary,Cereals (excluding rice) for the production of grain (including seed),66621
2013,Hungary,Cereals for the production of grain (including seed),66888
2013,Greece,Grapes,72151
2013,Sweden,Wheat and spelt,72700
2013,Sweden,Common wheat and spelt,72700
2013,Romania,Wheat and spelt,74285
2013,Finland,Cereals for the production of grain (including seed),75700
2013,Finland,Cereals (excluding rice) for the production of grain (including seed),75700
2013,Turkey,Fruits from temperate climate zones,79997
2013,Spain,Vegetables cultivated for fruit (including melons),87444
2013,Lithuania,Cereals for the production of grain (including seed),99566
2013,Lithuania,Cereals (excluding rice) for the production of grain (including seed),99566
2013,Spain,Citrus fruits,111706
2013,Germany (until 1990 former territory of the FRG),"Root, tuber and bulb vegetables",113958
2013,Poland,Cereals for the production of grain (including seed),117501
2013,Poland,Cereals (excluding rice) for the production of grain (including seed),117501
2013,Latvia,Plants harvested green from arable land,133942
2013,United Kingdom,Cereals for the production of grain (including seed),146578
2013,United Kingdom,Cereals (excluding rice) for the production of grain (including seed),146578
2013,Romania,Cereals (excluding rice) for the production of grain (including seed),147831
2013,Spain,Olives,148871
2013,Romania,Cereals for the production of grain (including seed),153989
2013,Spain,Fresh vegetables (including melons),154409
2013,Spain,Fresh vegetables (including melons) and strawberries,157407
2013,Slovakia,Plants harvested green from arable land,163032
2013,Turkey,Wheat and spelt,169287
2013,Spain,Cereals (excluding rice) for the production of grain (including seed),180013
2013,Spain,Cereals for the production of grain (including seed),181875
2013,Turkey,Cereals (excluding rice) for the production of grain (including seed),229231
2013,Turkey,Cereals for the production of grain (including seed),229327
2013,Sweden,Cereals for the production of grain (including seed),235600
2013,Sweden,Cereals (excluding rice) for the production of grain (including seed),235600
2013,Germany (until 1990 former territory of the FRG),Fresh vegetables (including melons),244473
2013,Germany (until 1990 former territory of the FRG),Fresh vegetables (including melons) and strawberries,262855
2013,Spain,Plants harvested green from arable land,267872
2013,Spain,Grapes,281897
2013,Turkey,Plants harvested green from arable land,353219
2013,Poland,Plants harvested green from arable land,593687
2013,Sweden,Plants harvested green from arable land,1039200
2013,Bulgaria,Cotton seed,
2013,Bulgaria,Permanent crops for human consumption,
2013,Bulgaria,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2013,Bulgaria,Pome fruits,
2013,Bulgaria,Other pome fruits n.e.c.,
2013,Bulgaria,Stone fruits,
2013,Bulgaria,Other stone fruits n.e.c,
2013,Bulgaria,Other permanent crops for human consumption n.e.c.,
2013,Czech Republic,Cotton seed,
2013,Czech Republic,Permanent crops for human consumption,
2013,Czech Republic,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2013,Czech Republic,Pome fruits,
2013,Czech Republic,Other pome fruits n.e.c.,
2013,Czech Republic,Stone fruits,
2013,Czech Republic,Other stone fruits n.e.c,
2013,Czech Republic,Fruits from subtropical and tropical climate zones,
2013,Czech Republic,Berries (excluding strawberries),
2013,Czech Republic,Nuts,
2013,Czech Republic,Citrus fruits,
2013,Czech Republic,Olives,
2013,Czech Republic,Other permanent crops for human consumption n.e.c.,
2013,Germany (until 1990 former territory of the FRG),Cereals for the production of grain (including seed),
2013,Germany (until 1990 former territory of the FRG),Cereals (excluding rice) for the production of grain (including seed),
